imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
3,1 to 4,2,0.03682917478888643,0.004858702579062677,0.03197047220982375,86.8074628147008,0.0014395263377915725,1.7763207100748832e-4,0.0012618942667840841,87.66038061658531,8.364175251403923,0.33013915862277227
3,5 to 9,3,0.08420677238744655,0.007696295921806404,0.07651047646564015,90.86024116160786,0.0033653612425517524,2.874892058928902e-4,0.0030778720366588623,91.45740426739734,25.983404562104678,1.0452633157344327
3,10 to 14,4,0.02199056900556452,0.0021187468902362982,0.01987182211532822,90.3652020568446,8.559634298381909e-4,7.702586626549268e-5,7.789375635726982e-4,91.0012666919598,6.266114086688781,0.24561973287738967
3,15 to 19,5,0.009186325005890632,0.001141995029536787,0.008044329976353844,87.56853226067555,2.781058623587988e-4,3.229211657433568e-5,2.458137457844631e-4,88.38855236619429,2.293187428514043,0.07007382755877173
3,20 to 24,6,0.017023526242402724,0.002932947324370197,0.014090578918032526,82.7712115421497,5.966605463943826e-4,9.604643530301005e-5,5.006141110913726e-4,83.90266695470008,5.238733143496592,0.186123206940787
3,25 to 29,7,0.10013677357832215,0.018069685794891308,0.08206708778343084,81.95499500414994,0.004483928100312875,0.00075599235688361265,0.0037279357434292625,83.13995363059318,34.440822644169906,1.5644904338159198
3,30 to 34,8,0.13073352985522146,0.023400303790597102,0.10733322606462437,82.1007634257934,0.006529344682631883,0.0010961671710931875,0.005433177511538695,83.21168165606264,44.99327215144812,2.2775466962728124
3,35 to 39,9,0.18022719109023652,0.029317317547093973,0.15090987354314256,83.73313295860262,0.009790977690858516,0.0014870866731143961,0.00830389101774412,84.81166314470478,57.658246233293504,3.1726737406525447
3,40 to 44,10,0.25777925522994083,0.04372021297366386,0.21405904225627698,83.03966976137582,0.01595349005703648,0.002527068608048006,0.013426421448988474,84.15977570416693,68.93017500737109,4.323506124508776
3,45 to 49,11,0.3804951527322699,0.06904622232165744,0.3114489304106125,81.85358687861108,0.028776418150331388,0.004879035639992479,0.02389738251033891,83.04502104986165,97.69020931087748,7.495740301112179
